condition,wandb_id,mode,dataset,level,behaviour,n_clips,episode_reward_mean,lifespan_s_mean,reward_per_step_mean,survived_mean,err_root_pos_m_mean,err_root_angular_deg_mean,err_joint_l2_mean,err_joint_vel_l2_mean,err_body_total_m_mean,err_body_end_eff_m_mean,rtps_root_pos_mean,rtps_root_quat_mean,rtps_joints_mean,rtps_joints_vel_mean,rtps_bodies_pos_mean,rtps_end_eff_mean,rtps_torso_z_range_mean,rtps_control_cost_mean,rtps_control_diff_cost_mean,rtps_energy_cost_mean,episode_reward_median,episode_reward_sd,episode_reward_sem,hazard_rate,frac_root_too_far,frac_root_too_rotated,frac_pose_error,frac_nan_termination,frac_survived
pos_noproprio_eff2,rfoe9wu2,position,train,behaviour,Walk,141,2026.914763,4.810426,4.207644,0.957447,0.008118,3.374787,1.294243,39.220447,0.053257,0.025817,0.963764,0.979408,0.654564,0.0,0.0,0.756759,1.000941,-0.120077,-0.012035,-0.01568,2083.734619,229.681612,19.342681,0.008846,0.035461,0.007092,0.0,0.0,0.957447
pos_noproprio_eff2,rfoe9wu2,position,train,coarse,groom,250,1863.288834,4.78544,3.863028,0.968,0.012955,7.145689,1.502081,32.924271,0.07545,0.039138,0.90812,0.902279,0.571911,0.0,0.0,0.624308,1.000139,-0.122663,-0.010254,-0.010812,2016.96106,412.362232,26.080078,0.006687,0.016,0.016,0.0,0.0,0.968
pos_noproprio_eff2,rfoe9wu2,position,train,coarse,locomote,293,1954.573007,4.708157,4.124032,0.918089,0.009659,3.750303,1.310073,45.816531,0.060887,0.029863,0.948393,0.975313,0.648838,0.0,0.0,0.707944,1.001743,-0.123592,-0.014011,-0.020595,2056.29126,347.569289,20.305215,0.017398,0.064846,0.013652,0.0,0.0,0.918089
pos_noproprio_eff2,rfoe9wu2,position,train,coarse,rear,130,1713.334164,4.424846,3.815633,0.8,0.013872,5.159064,1.535624,31.377631,0.083276,0.043945,0.907324,0.95189,0.557417,0.0,0.0,0.548095,1.001926,-0.126118,-0.010724,-0.014176,1919.725464,483.207263,42.380081,0.045199,0.146154,0.030769,0.023077,0.0,0.8
torque_delay10,h2l057w2,torque,new_eval,all,all,32,6100.131413,15.22125,3.892131,0.25,0.013617,7.425781,1.454362,14.055074,0.092856,0.047991,0.901923,0.897345,0.589279,0.0,0.0,0.564566,0.98642,-0.02147,-0.013162,-0.012769,5506.306396,4557.634275,805.683525,0.049273,0.3125,0.40625,0.0,0.0,0.25
torque_delay10,h2l057w2,torque,new_eval,behaviour,Amble,8,6543.099419,16.46,3.784267,0.25,0.015564,10.170927,1.457567,16.236081,0.113259,0.059455,0.875923,0.838943,0.59402,0.0,0.0,0.540114,0.977099,-0.019467,-0.01158,-0.010786,6747.512085,5523.304879,1952.783167,0.045565,0.25,0.375,0.0,0.0,0.25
torque_delay10,h2l057w2,torque,new_eval,behaviour,ProneSlow,1,4529.858887,10.65,4.253389,0.0,0.008946,4.392288,1.32711,14.159786,0.053237,0.027204,0.962725,0.95661,0.637699,0.0,0.0,0.748654,0.994366,-0.021938,-0.012322,-0.012409,4529.858887,,,0.093897,0.0,1.0,0.0,0.0,0.0
torque_delay10,h2l057w2,torque,new_eval,behaviour,ProneSniff,18,6038.930172,14.994444,3.955145,0.222222,0.013423,6.62036,1.419675,12.40899,0.086022,0.04438,0.904394,0.911821,0.599594,0.0,0.0,0.581025,1.000523,-0.01973,-0.012222,-0.01026,5569.538818,4184.112251,986.204715,0.051871,0.444444,0.333333,0.0,0.0,0.222222
torque_delay10,h2l057w2,torque,new_eval,behaviour,RearHigh,3,1876.800537,5.023333,3.599717,0.0,0.015323,8.618981,1.598402,19.10312,0.119114,0.0594,0.886009,0.888728,0.54366,0.0,0.0,0.391929,0.986322,-0.036025,-0.024974,-0.035932,1213.633789,1629.316888,940.686544,0.199071,0.0,1.0,0.0,0.0,0.0
torque_delay10,h2l057w2,torque,new_eval,behaviour,Walk,2,11999.203125,29.89,4.014454,1.0,0.007349,3.420941,1.601288,12.521381,0.053176,0.027908,0.977159,0.983963,0.521689,0.0,0.0,0.681153,0.892941,-0.02308,-0.010655,-0.008712,11999.203125,499.182861,352.975586,0.0,0.0,0.0,0.0,0.0,1.0
torque_delay10,h2l057w2,torque,new_eval,coarse,locomote,10,7634.32016,19.146,3.830304,0.4,0.013921,8.820929,1.486311,15.493141,0.101243,0.053145,0.89617,0.867947,0.579554,0.0,0.0,0.568322,0.960267,-0.02019,-0.011395,-0.010372,11033.720215,5389.578104,1704.334244,0.031338,0.2,0.3,0.0,0.0,0.4
torque_delay10,h2l057w2,torque,new_eval,coarse,rear,3,1876.800537,5.023333,3.599717,0.0,0.015323,8.618981,1.598402,19.10312,0.119114,0.0594,0.886009,0.888728,0.54366,0.0,0.0,0.391929,0.986322,-0.036025,-0.024974,-0.035932,1213.633789,1629.316888,940.686544,0.199071,0.0,1.0,0.0,0.0,0.0
torque_delay10,h2l057w2,torque,new_eval,coarse,still,19,5959.505368,14.765789,3.970842,0.210526,0.013187,6.503093,1.414803,12.501137,0.084296,0.043476,0.907464,0.914178,0.6016,0.0,0.0,0.589847,1.000199,-0.019846,-0.012227,-0.010374,5517.287109,4080.937795,936.231339,0.053466,0.421053,0.368421,0.0,0.0,0.210526
torque_delay10,h2l057w2,torque,old_eval,all,all,169,1743.563483,4.268698,3.985126,0.763314,0.013559,4.758216,1.453506,39.013801,0.0848,0.042682,0.906659,0.952951,0.587793,0.0,0.0,0.585462,1.002505,-0.021767,-0.01349,-0.014986,2025.565063,594.463424,45.727956,0.055447,0.195266,0.04142,0.0,0.0,0.763314
torque_delay10,h2l057w2,torque,old_eval,behaviour,FaceGroom,27,2025.861972,4.72,4.253901,0.962963,0.00918,2.419298,1.391371,32.04395,0.056362,0.027407,0.95769,0.992111,0.612123,0.0,0.0,0.717704,1.003204,-0.011609,-0.010239,-0.007083,2114.633545,392.018505,75.443997,0.007847,0.037037,0.0,0.0,0.0,0.962963
torque_delay10,h2l057w2,torque,old_eval,behaviour,FastWalk,37,1428.479454,3.664595,3.68405,0.567568,0.02035,7.422142,1.461602,51.706937,0.127194,0.064825,0.822482,0.903164,0.586144,0.0,0.0,0.448722,1.005001,-0.034859,-0.018413,-0.028191,1820.800415,768.588076,126.355101,0.118003,0.351351,0.081081,0.0,0.0,0.567568
torque_delay10,h2l057w2,torque,old_eval,behaviour,LGroom,17,2039.444932,4.89,4.170644,1.0,0.00855,2.886282,1.433583,33.038716,0.057477,0.0301,0.967199,0.985626,0.594075,0.0,0.0,0.649174,1.002045,-0.011041,-0.009911,-0.006524,2039.309326,95.452381,23.150603,0.0,0.0,0.0,0.0,0.0,1.0
torque_delay10,h2l057w2,torque,old_eval,behaviour,RGroom,20,1893.782776,4.531,4.15198,0.85,0.009844,3.793327,1.404798,32.172064,0.063775,0.031953,0.953184,0.974801,0.606372,0.0,0.0,0.648315,1.001369,-0.013474,-0.010542,-0.008046,2052.149902,454.559137,101.642513,0.033105,0.05,0.1,0.0,0.0,0.85
torque_delay10,h2l057w2,torque,old_eval,behaviour,Rear,35,1564.902199,4.032857,3.834441,0.628571,0.016034,4.923867,1.601451,34.269906,0.094535,0.047858,0.880386,0.950876,0.527213,0.0,0.0,0.52143,1.002872,-0.021192,-0.013478,-0.013665,1800.619385,530.404361,89.6547,0.092101,0.342857,0.028571,0.0,0.0,0.628571
torque_delay10,h2l057w2,torque,old_eval,behaviour,Walk,33,1811.891491,4.347879,4.065915,0.787879,0.011733,5.058469,1.378139,42.740692,0.077027,0.03785,0.927768,0.948859,0.619489,0.0,0.0,0.627576,0.999669,-0.026559,-0.014276,-0.016613,2061.759521,597.768991,104.058225,0.048787,0.181818,0.030303,0.0,0.0,0.787879
torque_delay10,h2l057w2,torque,old_eval,coarse,groom,64,1988.195197,4.706094,4.199935,0.9375,0.00922,2.972725,1.40678,32.34822,0.058975,0.029543,0.958808,0.984979,0.605532,0.0,0.0,0.677817,1.002323,-0.012041,-0.010246,-0.007235,2070.844238,363.591178,45.448897,0.013281,0.03125,0.03125,0.0,0.0,0.9375
torque_delay10,h2l057w2,torque,old_eval,coarse,locomote,70,1609.230843,3.986714,3.864072,0.671429,0.016288,6.307839,1.422255,47.479993,0.103544,0.052109,0.872117,0.924706,0.601864,0.0,0.0,0.533039,1.002487,-0.030946,-0.016462,-0.022733,2006.296387,714.902109,85.447145,0.082417,0.271429,0.057143,0.0,0.0,0.671429
torque_delay10,h2l057w2,torque,old_eval,coarse,rear,35,1564.902199,4.032857,3.834441,0.628571,0.016034,4.923867,1.601451,34.269906,0.094535,0.047858,0.880386,0.950876,0.527213,0.0,0.0,0.52143,1.002872,-0.021192,-0.013478,-0.013665,1800.619385,530.404361,89.6547,0.092101,0.342857,0.028571,0.0,0.0,0.628571
torque_delay10,h2l057w2,torque,train,all,all,673,1875.659281,4.54584,4.0704,0.855869,0.011927,4.002589,1.431027,38.095271,0.074804,0.037409,0.926436,0.965014,0.596361,0.0,0.0,0.627756,1.002046,-0.020806,-0.012836,-0.013571,2046.297119,464.637508,17.91046,0.031706,0.1263,0.017831,0.0,0.0,0.855869
torque_delay10,h2l057w2,torque,train,behaviour,FaceGroom,109,2101.061983,4.884495,4.301257,0.990826,0.008469,2.399329,1.35016,30.9901,0.052754,0.025307,0.968046,0.989639,0.628776,0.0,0.0,0.738323,1.002048,-0.010404,-0.009699,-0.005471,2119.504883,110.381387,10.572619,0.001878,0.009174,0.0,0.0,0.0,0.990826
torque_delay10,h2l057w2,torque,train,behaviour,FastWalk,152,1729.2573,4.285987,3.938748,0.776316,0.014231,4.763748,1.434256,51.84632,0.089123,0.04469,0.897745,0.954978,0.595623,0.0,0.0,0.56208,1.002877,-0.033198,-0.016761,-0.024595,1990.111084,586.819426,47.597341,0.05219,0.203947,0.019737,0.0,0.0,0.776316
torque_delay10,h2l057w2,torque,train,behaviour,LGroom,65,1965.097797,4.695077,4.131735,0.953846,0.010751,3.851601,1.37668,36.964093,0.066611,0.034489,0.940536,0.967036,0.617968,0.0,0.0,0.636838,1.002874,-0.01352,-0.01078,-0.009218,2065.885498,416.22922,51.626881,0.00983,0.030769,0.015385,0.0,0.0,0.953846
torque_delay10,h2l057w2,torque,train,behaviour,RGroom,76,2036.63083,4.89,4.164889,1.0,0.009091,3.332195,1.429852,30.625448,0.060432,0.030292,0.962185,0.979322,0.595762,0.0,0.0,0.653115,1.002045,-0.011396,-0.009702,-0.006443,2058.652344,131.264593,15.057081,0.0,0.0,0.0,0.0,0.0,1.0
torque_delay10,h2l057w2,torque,train,behaviour,Rear,130,1569.595218,4.048231,3.803223,0.630769,0.017282,5.666547,1.582124,31.682501,0.102468,0.052313,0.868016,0.933756,0.535216,0.0,0.0,0.513514,1.000844,-0.020886,-0.013573,-0.013663,1868.331238,562.549305,49.338838,0.091208,0.338462,0.030769,0.0,0.0,0.630769
torque_delay10,h2l057w2,torque,train,behaviour,Walk,141,2013.426611,4.768652,4.200986,0.921986,0.009252,3.318253,1.376439,39.224329,0.062432,0.030358,0.953292,0.976972,0.618835,0.0,0.0,0.700556,1.001879,-0.023846,-0.012988,-0.013712,2088.282715,297.853537,25.083793,0.01636,0.049645,0.028369,0.0,0.0,0.921986
torque_delay10,h2l057w2,torque,train,coarse,groom,250,2046.124224,4.83692,4.215726,0.984,0.009251,3.060511,1.381282,32.432484,0.058691,0.02921,0.959112,0.980626,0.61593,0.0,0.0,0.686034,1.002262,-0.011516,-0.009981,-0.006741,2088.205566,240.969609,15.240256,0.003308,0.012,0.004,0.0,0.0,0.984
torque_delay10,h2l057w2,torque,train,coarse,locomote,293,1866.007719,4.518259,4.064944,0.846416,0.011835,4.068134,1.406433,45.772256,0.076279,0.037793,0.924476,0.965562,0.606793,0.0,0.0,0.628719,1.002396,-0.028698,-0.014945,-0.019358,2046.351807,490.753601,28.670132,0.033992,0.129693,0.023891,0.0,0.0,0.846416
torque_delay10,h2l057w2,torque,train,coarse,rear,130,1569.595218,4.048231,3.803223,0.630769,0.017282,5.666547,1.582124,31.682501,0.102468,0.052313,0.868016,0.933756,0.535216,0.0,0.0,0.513514,1.000844,-0.020886,-0.013573,-0.013663,1868.331238,562.549305,49.338838,0.091208,0.338462,0.030769,0.0,0.0,0.630769
torque_delay10,u3lywvaj,torque,new_eval,all,all,32,5133.3197,12.968438,3.947582,0.125,0.012937,6.085161,1.433425,14.281945,0.086864,0.044227,0.913782,0.924381,0.595571,0.0,0.0,0.570098,0.992187,-0.022356,-0.013536,-0.012546,4332.535156,3653.422651,645.839983,0.067472,0.5,0.375,0.0,0.0,0.125
torque_delay10,u3lywvaj,torque,new_eval,behaviour,Amble,8,4904.041275,12.75375,3.857191,0.0,0.01363,7.410896,1.422483,16.051982,0.102221,0.05331,0.901457,0.891626,0.601408,0.0,0.0,0.508273,0.999334,-0.020987,-0.01323,-0.010692,3321.127563,3427.716187,1211.88068,0.078408,0.375,0.625,0.0,0.0,0.0
torque_delay10,u3lywvaj,torque,new_eval,behaviour,ProneSlow,1,5623.85498,13.17,4.270201,0.0,0.008606,3.9161,1.339299,13.36301,0.048067,0.024577,0.96751,0.969329,0.632087,0.0,0.0,0.74777,0.998481,-0.022532,-0.011939,-0.01051,5623.85498,,,0.07593,0.0,1.0,0.0,0.0,0.0
torque_delay10,u3lywvaj,torque,new_eval,behaviour,ProneSniff,18,5162.410906,12.848333,4.004311,0.111111,0.01321,5.7745,1.415441,13.005211,0.081625,0.041246,0.911846,0.931609,0.602112,0.0,0.0,0.60496,0.998709,-0.021079,-0.012573,-0.011272,4351.938232,3422.269969,806.636767,0.069183,0.555556,0.333333,0.0,0.0,0.111111
torque_delay10,u3lywvaj,torque,new_eval,behaviour,RearHigh,3,1125.161947,2.913333,3.795073,0.0,0.013707,7.300552,1.394531,18.201306,0.103224,0.052623,0.904884,0.911412,0.614764,0.0,0.0,0.441715,1.00364,-0.032402,-0.021546,-0.027394,1160.570435,410.194122,236.825686,0.343249,1.0,0.0,0.0,0.0,0.0
torque_delay10,u3lywvaj,torque,new_eval,behaviour,Walk,2,11555.581543,29.89,3.866036,1.0,0.00872,2.83962,1.744454,13.272827,0.067438,0.031964,0.966992,0.987332,0.46631,0.0,0.0,0.607386,0.884577,-0.024167,-0.012222,-0.010171,11555.581543,851.525745,602.119629,0.0,0.0,0.0,0.0,0.0,1.0
torque_delay10,u3lywvaj,torque,new_eval,coarse,locomote,10,6234.349329,16.181,3.85896,0.2,0.012648,6.496641,1.486877,15.496151,0.095265,0.049041,0.914564,0.910767,0.574388,0.0,0.0,0.528096,0.976382,-0.021623,-0.013028,-0.010588,5262.624268,4133.313771,1307.06858,0.049441,0.3,0.5,0.0,0.0,0.2
torque_delay10,u3lywvaj,torque,new_eval,coarse,rear,3,1125.161947,2.913333,3.795073,0.0,0.013707,7.300552,1.394531,18.201306,0.103224,0.052623,0.904884,0.911412,0.614764,0.0,0.0,0.441715,1.00364,-0.032402,-0.021546,-0.027394,1160.570435,410.194122,236.825686,0.343249,1.0,0.0,0.0,0.0,0.0
torque_delay10,u3lywvaj,torque,new_eval,coarse,still,19,5186.697436,12.865263,4.018305,0.105263,0.012968,5.67669,1.411433,13.024042,0.079859,0.040368,0.914776,0.933594,0.60369,0.0,0.0,0.612476,0.998697,-0.021155,-0.012539,-0.011232,4365.549316,3327.532981,763.388421,0.069547,0.526316,0.368421,0.0,0.0,0.105263
torque_delay10,u3lywvaj,torque,old_eval,all,all,169,1703.822555,4.185385,3.960262,0.757396,0.013491,5.241389,1.450432,38.927331,0.089374,0.045878,0.905678,0.942134,0.589308,0.0,0.0,0.572513,1.001843,-0.021585,-0.013592,-0.016036,2010.324707,634.563249,48.812558,0.057964,0.201183,0.029586,0.0,0.0,0.757396
torque_delay10,u3lywvaj,torque,old_eval,behaviour,FaceGroom,27,1985.216314,4.718889,4.172862,0.962963,0.010767,4.095389,1.405131,32.088375,0.064852,0.031708,0.936367,0.957297,0.607876,0.0,0.0,0.696452,1.003341,-0.011342,-0.009938,-0.007191,2123.386963,449.950169,86.59295,0.007849,0.037037,0.0,0.0,0.0,0.962963
torque_delay10,u3lywvaj,torque,old_eval,behaviour,FastWalk,37,1265.293768,3.271351,3.62032,0.486486,0.021748,8.359121,1.449127,50.815774,0.142304,0.073422,0.805913,0.882225,0.592607,0.0,0.0,0.421888,1.000697,-0.03438,-0.018689,-0.029942,1779.363037,804.367444,132.237193,0.156973,0.432432,0.054054,0.0,0.0,0.486486
torque_delay10,u3lywvaj,torque,old_eval,behaviour,LGroom,17,1936.348177,4.649412,4.122717,0.941176,0.0095,2.949767,1.432327,32.781033,0.064596,0.034084,0.955095,0.985636,0.59477,0.0,0.0,0.613036,1.00266,-0.011436,-0.009446,-0.007597,2032.20813,438.93023,106.456218,0.012652,0.058824,0.0,0.0,0.0,0.941176
torque_delay10,u3lywvaj,torque,old_eval,behaviour,RGroom,20,1865.520797,4.4705,4.098251,0.9,0.010219,4.559833,1.445664,32.231735,0.068312,0.034122,0.945061,0.958529,0.590018,0.0,0.0,0.638108,1.003524,-0.015226,-0.011337,-0.010427,2054.690063,565.065227,126.352426,0.022369,0.1,0.0,0.0,0.0,0.9
torque_delay10,u3lywvaj,torque,old_eval,behaviour,Rear,35,1584.72836,4.063714,3.857012,0.628571,0.013622,4.966529,1.608362,35.000262,0.091971,0.048595,0.904466,0.948889,0.523908,0.0,0.0,0.526877,1.001268,-0.020268,-0.013437,-0.01469,1877.998291,538.242671,90.979617,0.091401,0.342857,0.028571,0.0,0.0,0.628571
torque_delay10,u3lywvaj,torque,old_eval,behaviour,Walk,33,1873.802252,4.490909,4.109656,0.848485,0.010361,4.568501,1.333673,42.582657,0.072869,0.036909,0.944387,0.957389,0.636536,0.0,0.0,0.62776,1.001072,-0.026098,-0.014533,-0.016856,2040.452759,498.374647,86.75589,0.033738,0.060606,0.060606,0.0,0.0,0.848485
torque_delay10,u3lywvaj,torque,old_eval,coarse,groom,64,1934.830866,4.622812,4.136226,0.9375,0.010259,3.936222,1.425022,32.317162,0.065865,0.033094,0.944058,0.96521,0.598814,0.0,0.0,0.656062,1.003217,-0.012581,-0.010244,-0.00831,2066.317627,481.032736,60.129092,0.01352,0.0625,0.0,0.0,0.0,0.9375
torque_delay10,u3lywvaj,torque,old_eval,coarse,locomote,70,1552.162053,3.846286,3.851007,0.657143,0.01638,6.572114,1.394698,46.934447,0.10957,0.056209,0.871194,0.91766,0.613316,0.0,0.0,0.518942,1.000874,-0.030476,-0.01673,-0.023773,1959.974243,739.164342,88.347037,0.08914,0.257143,0.057143,0.0,0.0,0.657143
torque_delay10,u3lywvaj,torque,old_eval,coarse,rear,35,1584.72836,4.063714,3.857012,0.628571,0.013622,4.966529,1.608362,35.000262,0.091971,0.048595,0.904466,0.948889,0.523908,0.0,0.0,0.526877,1.001268,-0.020268,-0.013437,-0.01469,1877.998291,538.242671,90.979617,0.091401,0.342857,0.028571,0.0,0.0,0.628571
torque_delay10,u3lywvaj,torque,train,all,all,673,1798.184649,4.401293,4.014685,0.808321,0.01243,4.701759,1.442786,38.130823,0.083068,0.042324,0.91702,0.952331,0.59222,0.0,0.0,0.600172,1.001731,-0.020946,-0.013139,-0.014705,2029.386353,541.384375,20.868834,0.043551,0.161961,0.028232,0.0,0.0,0.808321
torque_delay10,u3lywvaj,torque,train,behaviour,FaceGroom,109,2101.955048,4.885596,4.302161,0.990826,0.00819,2.797863,1.345067,31.003026,0.052027,0.025375,0.969402,0.983298,0.630944,0.0,0.0,0.741792,1.002026,-0.010294,-0.009394,-0.005614,2120.840332,120.247412,11.517613,0.001878,0.0,0.0,0.0,0.0,0.990826
torque_delay10,u3lywvaj,torque,train,behaviour,FastWalk,152,1573.02023,3.964408,3.837555,0.664474,0.015793,6.151177,1.43717,51.445642,0.106456,0.054354,0.878127,0.92744,0.595707,0.0,0.0,0.510507,1.002437,-0.03287,-0.017763,-0.02603,1959.187744,674.6425,54.720733,0.084635,0.309211,0.026316,0.0,0.0,0.664474
torque_delay10,u3lywvaj,torque,train,behaviour,LGroom,65,1926.794275,4.627538,4.095966,0.923077,0.010793,4.367968,1.384367,37.001889,0.071715,0.036857,0.938746,0.956979,0.614887,0.0,0.0,0.617268,1.002834,-0.013994,-0.010844,-0.009909,2056.765137,458.826751,56.910454,0.016623,0.030769,0.046154,0.0,0.0,0.923077
torque_delay10,u3lywvaj,torque,train,behaviour,RGroom,76,1996.219429,4.813158,4.130826,0.973684,0.009628,3.804379,1.453652,30.686138,0.063861,0.032402,0.95246,0.969692,0.585896,0.0,0.0,0.650851,1.000802,-0.011937,-0.009917,-0.007021,2045.459045,284.247841,32.605464,0.005467,0.013158,0.013158,0.0,0.0,0.973684
torque_delay10,u3lywvaj,torque,train,behaviour,Rear,130,1493.198882,3.980846,3.716965,0.6,0.017259,6.370757,1.641359,31.877811,0.115025,0.060142,0.853922,0.922186,0.512638,0.0,0.0,0.476964,1.000237,-0.02052,-0.013402,-0.015059,1677.684326,551.686428,48.386101,0.100481,0.346154,0.053846,0.0,0.0,0.6
torque_delay10,u3lywvaj,torque,train,behaviour,Walk,141,1921.247762,4.55922,4.157822,0.87234,0.009896,3.709847,1.362375,39.585759,0.067973,0.033901,0.94751,0.971521,0.624861,0.0,0.0,0.665752,1.002113,-0.024782,-0.013603,-0.01555,2072.858154,476.821099,40.15558,0.028,0.099291,0.028369,0.0,0.0,0.87234
torque_delay10,u3lywvaj,torque,train,coarse,groom,250,2024.269619,4.79648,4.196465,0.968,0.009304,3.512071,1.388295,32.466397,0.060743,0.030496,0.956281,0.972319,0.613075,0.0,0.0,0.68177,1.001864,-0.011755,-0.00993,-0.007158,2093.25769,300.133831,18.98213,0.006672,0.012,0.016,0.0,0.0,0.968
torque_delay10,u3lywvaj,torque,train,coarse,locomote,293,1740.597302,4.250648,3.991677,0.764505,0.012955,4.976339,1.401176,45.738326,0.087937,0.044511,0.911516,0.948653,0.609736,0.0,0.0,0.585215,1.002281,-0.028977,-0.015761,-0.020987,2022.162964,612.167273,35.763194,0.055402,0.208191,0.027304,0.0,0.0,0.764505
torque_delay10,u3lywvaj,torque,train,coarse,rear,130,1493.198882,3.980846,3.716965,0.6,0.017259,6.370757,1.641359,31.877811,0.115025,0.060142,0.853922,0.922186,0.512638,0.0,0.0,0.476964,1.000237,-0.02052,-0.013402,-0.015059,1677.684326,551.686428,48.386101,0.100481,0.346154,0.053846,0.0,0.0,0.6
torque_delay10,yki9qy8j,torque,new_eval,all,all,32,5525.339245,13.94625,3.812021,0.15625,0.015821,8.850774,1.449566,14.256994,0.105063,0.05508,0.87822,0.861794,0.592368,0.0,0.0,0.534752,0.994951,-0.021368,-0.014098,-0.0146,4760.996338,4060.245579,717.756796,0.0605,0.53125,0.25,0.03125,0.0,0.15625
torque_delay10,yki9qy8j,torque,new_eval,behaviour,Amble,8,5784.491959,15.065,3.789813,0.125,0.014955,8.831169,1.477662,15.124909,0.108638,0.057606,0.890785,0.853914,0.584761,0.0,0.0,0.502979,0.999695,-0.019642,-0.011682,-0.010998,4885.370361,4001.149731,1414.620054,0.058082,0.625,0.25,0.0,0.0,0.125
torque_delay10,yki9qy8j,torque,new_eval,behaviour,ProneSlow,1,4855.64502,13.04,3.723654,0.0,0.018395,12.341273,1.499852,14.134026,0.082185,0.044661,0.832977,0.794656,0.567497,0.0,0.0,0.580784,1.000767,-0.023371,-0.015201,-0.014453,4855.64502,,,0.076687,0.0,0.0,0.0,0.0,0.0
torque_delay10,yki9qy8j,torque,new_eval,behaviour,ProneSniff,18,5828.314454,14.401111,3.868083,0.166667,0.015971,8.698189,1.410062,13.020501,0.101851,0.05335,0.876206,0.864388,0.605553,0.0,0.0,0.57219,0.995095,-0.019396,-0.012905,-0.013047,5567.040039,4211.956695,992.767714,0.057866,0.611111,0.222222,0.0,0.0,0.166667
torque_delay10,yki9qy8j,torque,new_eval,behaviour,RearHigh,3,2227.854004,6.036667,3.485618,0.0,0.021335,10.216042,1.555076,19.072101,0.140568,0.073381,0.811755,0.853453,0.562451,0.0,0.0,0.377909,0.980878,-0.037018,-0.028012,-0.035797,1302.076416,2132.091148,1230.963398,0.165654,0.333333,0.333333,0.333333,0.0,0.0
torque_delay10,yki9qy8j,torque,new_eval,behaviour,Walk,2,7043.026489,17.695,3.93008,0.5,0.008367,6.509314,1.509317,14.752593,0.077851,0.038297,0.968407,0.916058,0.561452,0.0,0.0,0.537144,0.992895,-0.021544,-0.013079,-0.011255,7043.026489,6960.065685,4921.509644,0.028257,0.0,0.5,0.0,0.0,0.5
torque_delay10,yki9qy8j,torque,new_eval,coarse,locomote,10,6036.198865,15.591,3.817866,0.2,0.013638,8.366798,1.483993,15.050446,0.102481,0.053744,0.90631,0.866343,0.5801,0.0,0.0,0.509812,0.998335,-0.020023,-0.011962,-0.01105,4885.370361,4256.252436,1345.945199,0.051312,0.5,0.3,0.0,0.0,0.2
torque_delay10,yki9qy8j,torque,new_eval,coarse,rear,3,2227.854004,6.036667,3.485618,0.0,0.021335,10.216042,1.555076,19.072101,0.140568,0.073381,0.811755,0.853453,0.562451,0.0,0.0,0.377909,0.980878,-0.037018,-0.028012,-0.035797,1302.076416,2132.091148,1230.963398,0.165654,0.333333,0.333333,0.333333,0.0,0.0
torque_delay10,yki9qy8j,torque,new_eval,coarse,still,19,5777.121326,14.329474,3.860482,0.157895,0.016099,8.88993,1.414787,13.079108,0.100816,0.052893,0.873931,0.860717,0.60355,0.0,0.0,0.572642,0.995393,-0.019605,-0.013026,-0.013121,5548.831543,4099.364031,940.458608,0.058767,0.578947,0.210526,0.0,0.0,0.157895
torque_delay10,yki9qy8j,torque,old_eval,all,all,169,1706.929841,4.171598,3.972578,0.751479,0.014143,5.002189,1.438793,38.891039,0.08939,0.044948,0.901041,0.949182,0.594327,0.0,0.0,0.577964,1.002027,-0.021806,-0.013673,-0.016484,2026.590088,645.849394,49.680723,0.059574,0.201183,0.047337,0.0,0.0,0.751479
torque_delay10,yki9qy8j,torque,old_eval,behaviour,FaceGroom,27,2029.090462,4.71963,4.25973,0.962963,0.009208,2.779038,1.402824,32.012705,0.055027,0.026651,0.958471,0.9885,0.60753,0.0,0.0,0.729481,1.003246,-0.010722,-0.009866,-0.006911,2109.573975,392.532704,75.542954,0.007847,0.037037,0.0,0.0,0.0,0.962963
torque_delay10,yki9qy8j,torque,old_eval,behaviour,FastWalk,37,1277.521792,3.286486,3.637893,0.486486,0.022201,7.860221,1.428931,50.985684,0.141189,0.071851,0.802517,0.895485,0.601902,0.0,0.0,0.423024,0.998958,-0.034636,-0.01889,-0.030466,1757.760132,820.875763,134.951144,0.15625,0.405405,0.108108,0.0,0.0,0.486486
torque_delay10,yki9qy8j,torque,old_eval,behaviour,LGroom,17,1914.639936,4.578235,4.135095,0.882353,0.010456,3.36253,1.437562,32.342758,0.063565,0.032511,0.946676,0.982104,0.593317,0.0,0.0,0.63935,1.002295,-0.011344,-0.009604,-0.0077,2052.305908,478.702306,116.102363,0.025697,0.058824,0.058824,0.0,0.0,0.882353
torque_delay10,yki9qy8j,torque,old_eval,behaviour,RGroom,20,1888.784067,4.5855,4.06334,0.9,0.010699,4.830277,1.463809,31.881909,0.07342,0.036441,0.939752,0.955992,0.583301,0.0,0.0,0.615428,1.00213,-0.013678,-0.010931,-0.008655,2043.613098,459.101367,102.658186,0.021808,0.05,0.05,0.0,0.0,0.9
torque_delay10,yki9qy8j,torque,old_eval,behaviour,Rear,35,1636.26844,4.160286,3.88365,0.685714,0.014548,5.004516,1.551217,34.262212,0.089728,0.045906,0.900961,0.94801,0.54698,0.0,0.0,0.536215,1.002916,-0.021868,-0.013774,-0.01579,1840.89978,539.243377,91.148767,0.075544,0.314286,0.0,0.0,0.0,0.685714
