run_name,condition,network_class,dataset,delay_k,efference_length,step,proprio_size,probe,target,test_r2,val_r2,lambda,n_train,n_test,n_features
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/3,proprio,0.07142736782364723,0.0389207732320358,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/3,proprio,0.05681207108907993,0.02399384318237452,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/3,proprio,0.029885462234647275,0.009920748298355098,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/4,proprio,0.08458985884825454,0.046580416139855974,1000.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/4,proprio,0.07704147679208984,0.037736696359552124,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/4,proprio,0.06704878931675529,0.03608822830652747,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/4,proprio,0.043692484139653986,0.009557559353394529,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/5,proprio,0.06748006745428803,0.05922237548431308,1000.0,57068,24990,64
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/5,proprio,0.07401618041499736,0.05957831899318833,1000.0,55899,24526,64
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/5,proprio,0.074537442125721,0.0648838205567891,1000.0,51081,21618,64
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/5,proprio,0.06212683087789672,0.060149616467284894,1000.0,41503,14896,64
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/6,proprio,0.02752606347830111,0.023441312555360083,1000.0,57068,24990,32
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/6,proprio,0.03660743136832323,0.027497212801194992,1000.0,55899,24526,32
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/6,proprio,0.04465667016005592,0.03642738084654873,1000.0,51081,21618,32
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/6,proprio,0.04520838927982751,0.043241569041409855,1000.0,41503,14896,32
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/0,proprio,0.8302383062456946,0.8033605622584425,100.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/0,proprio,0.7572309397832209,0.7449124391121418,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/0,proprio,0.7654797617412408,0.7041968071357694,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/0,proprio,0.6940255464166118,0.6472044196214712,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/1,proprio,0.6824539057688288,0.6384151031404175,1000.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/1,proprio,0.6425920665726628,0.632891262473797,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/1,proprio,0.648094483910552,0.5914887100744235,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/1,proprio,0.5735374209699176,0.5488988749590364,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/2,proprio,0.6014366391967216,0.5471131006340897,1000.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/2,proprio,0.5804076765638864,0.5750742522056749,1000.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/2,proprio,0.5898925953554872,0.5413853456298396,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/2,proprio,0.5156624866920337,0.49242549814480385,1000.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/3,proprio,0.564173905937184,0.5050083624127517,100.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/3,proprio,0.5388136745945056,0.5321578380318683,100.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/3,proprio,0.5507700760476184,0.5084937584798841,1000.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/3,proprio,0.4670002352801863,0.4630709734193844,100.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/4,proprio,0.40779259770560017,0.36655457213120124,1000.0,57068,24990,76
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/4,proprio,0.4175796836020016,0.4065653216615971,1.0,55899,24526,76
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/4,proprio,0.4151669883063791,0.37358337439990985,100.0,51081,21618,76
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/4,proprio,0.35494943250019906,0.3270715271030127,100.0,41503,14896,76
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/5/action,proprio,0.3424137250115393,0.32047748817720967,1000.0,57068,24990,38
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/5/action,proprio,0.3715746465861941,0.3624832357610708,100.0,55899,24526,38
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/5/action,proprio,0.3656621591573975,0.3305979738890228,1000.0,51081,21618,38
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/5/action,proprio,0.30881322766939345,0.28867752580895223,1000.0,41503,14896,38
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/decoder/5/log_likelihood,proprio,0.0019014484152871658,0.0020405844583720745,1000.0,57068,24990,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/decoder/5/log_likelihood,proprio,0.0054645079563949706,0.0011719317253808814,1000.0,55899,24526,1
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/decoder/5/log_likelihood,proprio,0.005814709723637734,0.005408540922950511,1000.0,51081,21618,1
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/decoder/5/log_likelihood,proprio,0.004633312170682635,0.011729029790725543,1.0,41503,14896,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/delay,proprio,0.15637072334390334,0.13040634288554154,100.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/delay,proprio,0.10095778564148716,0.08405484610439629,1000.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/delay,proprio,0.0574341997158454,0.054178389551791994,1000.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/0,proprio,0.9997089495897588,0.999619900252086,10.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/0,proprio,0.818302597039585,0.807965282272336,10.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/0,proprio,0.7840228287042764,0.7342143976762228,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/0,proprio,0.7243035673221767,0.6662170501370301,100.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/1,proprio,0.999221380994155,0.9990692429581042,10.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/1,proprio,0.8301996299127259,0.8142466661383778,10.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/1,proprio,0.7991796290126862,0.7527944970273622,100.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/1,proprio,0.7342593175721479,0.6773313016314056,10.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/2,proprio,0.9990235272400789,0.99869767012714,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/2,proprio,0.8781114249294617,0.8782621996315823,1.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/2,proprio,0.8584704381104735,0.8173119300674314,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/2,proprio,0.7836875323898325,0.7582901240665263,10.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/3,proprio,0.998918906406408,0.9986456485970345,1.0,57068,24990,512
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/3,proprio,0.8822797565829401,0.8785335537052782,10.0,55899,24526,512
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/3,proprio,0.8735556568242132,0.8429185891733945,10.0,51081,21618,512
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/3,proprio,0.8161148272642059,0.786745214597963,100.0,41503,14896,512
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/1/predictor/4,proprio,0.9987911429079438,0.9985773386885364,10.0,57068,24990,277
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/1/predictor/4,proprio,0.8782202007244853,0.8750147972124038,100.0,55899,24526,277
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/1/predictor/4,proprio,0.8698955474085299,0.846161574753759,100.0,51081,21618,277
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/1/predictor/4,proprio,0.813824324201461,0.7823260336116615,100.0,41503,14896,277
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/0,proprio,0.9999999491437789,0.9999999440179139,1.0,57068,24990,917
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/0,proprio,0.9999999444427696,0.9999999327996251,1.0,55899,24526,917
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/0,proprio,0.9999999474064313,0.9999999017128655,1.0,51081,21618,917
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/0,proprio,0.9999999357624614,0.9999999317098895,1.0,41503,14896,917
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/1,proprio,0.3772166320135695,0.3262419720438232,1000.0,57068,24990,1024
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/1,proprio,0.5034863478633465,0.38129794287447594,1000.0,55899,24526,1024
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/1,proprio,0.46343339705416975,0.30356070770515176,1000.0,51081,21618,1024
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/1,proprio,0.3238247022907331,0.18137091125065707,1000.0,41503,14896,1024
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/2,proprio,0.16794002769441863,0.11998025607992135,1000.0,57068,24990,1024
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/2,proprio,0.19137488215291787,0.11810270911000742,1000.0,55899,24526,1024
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/2,proprio,0.20828358225945132,0.13135797533470328,1000.0,51081,21618,1024
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/2,proprio,0.10909095142561831,0.03517719354446891,1000.0,41503,14896,1024
RodentForwardModel_delay0_eff0-20260619-032834,forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/value/3,proprio,0.011572310632047222,0.00978849565226425,1.0,57068,24990,1
RodentForwardModel_delay5_eff5-20260619-033243,forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/value/3,proprio,0.011401537045968357,0.01081330427394478,1000.0,55899,24526,1
RodentForwardModel_delay10_eff10-20260619-033822,forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/value/3,proprio,0.011973345010005909,0.013733622400922463,1.0,51081,21618,1
RodentForwardModel_delay20_eff20-20260619-034701,forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/value/3,proprio,0.00513580500971611,0.013791344421205998,1.0,41503,14896,1
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::current_proprio,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::current_proprio,delta,0.5878669962473998,0.5309019351400089,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::current_proprio,delta,0.49750793961327666,0.5145870571833804,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::current_proprio,delta,0.5168724119065673,0.514558260526603,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::delayed_plus_efference,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::delayed_plus_efference,delta,0.8458439768391344,0.8154890804571336,100.0,55816,24061,467
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::delayed_plus_efference,delta,0.8464588305410108,0.8103196284513865,100.0,52938,22427,657
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::delayed_plus_efference,delta,0.8342824545524008,0.8204397062731039,100.0,39805,16484,1037
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,input::delayed_proprio,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,input::delayed_proprio,delta,0.5684054562742104,0.5345821146871041,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,input::delayed_proprio,delta,0.5118154767265962,0.5053658444999776,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,input::delayed_proprio,delta,0.48860089628265335,0.5018364047733964,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::0/state/proprioception,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::0/state/proprioception,delta,0.5878654622724669,0.5309004754753398,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::0/state/proprioception,delta,0.4975072763206052,0.5145920293883568,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::0/state/proprioception,delta,0.5168773541226477,0.5145564662864726,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::0/state/task_obs,delta,,-inf,1.0,57386,24734,640
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::0/state/task_obs,delta,0.005863183863645038,-0.00038128526393443885,1000.0,55816,24061,640
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::0/state/task_obs,delta,0.007379794261973771,-0.001621813930384075,1000.0,52938,22427,640
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::0/state/task_obs,delta,0.0035310957175462843,0.0012434084103212228,1000.0,39805,16484,640
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::1/state/proprioception,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::1/state/proprioception,delta,0.5878692764804081,0.5309076174060424,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::1/state/proprioception,delta,0.4975179588236288,0.514588170957295,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::1/state/proprioception,delta,0.5168710390687672,0.5145579343011247,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::1/state/task_obs,delta,,-inf,1.0,57386,24734,640
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::1/state/task_obs,delta,0.005861525512366295,-0.00036189257618723936,1000.0,55816,24061,640
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::1/state/task_obs,delta,0.007377560012975404,-0.0016226094831801596,1000.0,52938,22427,640
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::1/state/task_obs,delta,0.0035312526132947886,0.0012442239740168004,1000.0,39805,16484,640
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::2/proprioception,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::2/proprioception,delta,0.5878692764804081,0.5309076174060424,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::2/proprioception,delta,0.4975179588236288,0.514588170957295,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::2/proprioception,delta,0.5168710390687672,0.5145579343011247,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::2/task_obs,delta,,-inf,1.0,57386,24734,640
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::2/task_obs,delta,0.005861525512366295,-0.00036189257618723936,1000.0,55816,24061,640
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::2/task_obs,delta,0.007377560012975404,-0.0016226094831801596,1000.0,52938,22427,640
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::2/task_obs,delta,0.0035312526132947886,0.0012442239740168004,1000.0,39805,16484,640
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/proprioception,delta,,-inf,1.0,57386,24734,277
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/proprioception,delta,0.5878692764804081,0.5309076174060424,100.0,55816,24061,277
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/proprioception,delta,0.4975179588236288,0.514588170957295,100.0,52938,22427,277
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/proprioception,delta,0.5168710390687672,0.5145579343011247,100.0,39805,16484,277
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/0,delta,,-inf,1.0,57386,24734,640
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/0,delta,0.005861525512366295,-0.00036189257618723936,1000.0,55816,24061,640
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/0,delta,0.007377560012975404,-0.0016226094831801596,1000.0,52938,22427,640
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/0,delta,0.0035312526132947886,0.0012442239740168004,1000.0,39805,16484,640
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/1,delta,,-inf,1.0,57386,24734,512
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/1,delta,0.00531551335383218,-0.030518981687881253,1000.0,55816,24061,512
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/1,delta,0.008708613853768088,-0.02386610655506871,1000.0,52938,22427,512
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/1,delta,-0.00791805774359755,-0.018517699934216703,1000.0,39805,16484,512
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/2,delta,,-inf,1.0,57386,24734,512
RodentForwardModel_delay5_eff5_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,5,5,600064000,277,layer::3/action/0/task_obs/2,delta,0.00437083354788248,-0.042381676454065875,1000.0,55816,24061,512
RodentForwardModel_delay10_eff10_nodetach-20260630-083050,pg_forward_model,RodentForwardModel,old_eval,10,10,600064000,277,layer::3/action/0/task_obs/2,delta,0.011450316655921333,-0.03685271040064353,1000.0,52938,22427,512
RodentForwardModel_delay20_eff20_nodetach-20260630-083014,pg_forward_model,RodentForwardModel,old_eval,20,20,600064000,277,layer::3/action/0/task_obs/2,delta,-0.015595908096118771,-0.034579329799115266,1000.0,39805,16484,512
RodentForwardModel_delay0_eff0_nodetach-20260630-083013,pg_forward_model,RodentForwardModel,old_eval,0,0,600064000,277,layer::3/action/0/task_obs/3,delta,,-inf,1.0,57386,24734,512
