condition,arm,min_std,wandb_id,wandb_name,state,delay_k,git_commit,action_noise,spec_id,dataset,have_artifact,checkpoint_step,record_action_noise,walker_xml,n_clips,n_steps,episode_reward,episode_reward_std,lifespan_steps,lifespan_s,survived,reward_per_step,hazard_rate,fm_pred_mse,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,joint_l2_error,root_pos_distance,body_errors_total
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,1240.54642608462,708.5590064065843,358.5147928994083,3.5851479289940826,0.6153846153846154,3.460237766068111,0.0010728019937612436,0.06730959184455051,0.33727810650887574,0.05325443786982249,0.0,0.0,2.0450949210462173,0.022290127882818166,0.14996965687132643
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,1259.2603058722893,711.6960434495103,359.4041604754829,3.594041604754829,0.6285289747399703,3.503744375708725,0.001033574638558949,0.0655895726824987,0.3298662704309064,0.04309063893016345,0.0,0.0,2.0469518859274047,0.021993865694367898,0.14932480938028656
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,2162.6883873939514,2346.7199375495416,766.84375,7.668437500000001,0.0,2.8202464809734074,0.0013040466196666532,0.19008399082232008,0.75,0.28125,0.0,0.0,2.1130359219910035,0.03126990783135611,0.1979185510780303
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,831.089393141707,747.506748358465,260.7751479289941,2.607751479289941,0.39644970414201186,3.1869961525935073,0.0023144471421115923,0.22245598601303856,0.44970414201183434,0.15976331360946747,0.0,0.0,1.9774485274975362,0.03263443884642143,0.18317999059240533
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,847.6396213803567,725.7210374411075,270.2852897473997,2.7028528974739974,0.4011887072808321,3.1360923199798796,0.0022154786643357413,0.20833946479255788,0.45468053491827637,0.1575037147102526,0.0,0.0,2.0227971681323433,0.03167770798084087,0.18624714067173886
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,83.35855269432068,91.40972554582414,45.03125,0.4503125,0.0,1.8511267773894946,0.02220680083275503,1.2137949891537054,0.75,0.3125,0.0,0.0,1.768557897097352,0.049191618712020296,0.17753427775219782
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,93.48284448815521,147.05967471966477,47.73372781065089,0.4773372781065089,0.011834319526627168,1.958423294719007,0.020701623899838848,1.2120490256466792,0.6390532544378699,0.39644970414201186,0.0,0.0,1.7446228919790765,0.05273975115684431,0.1845178404818815
expfm_std25,explicit,0.25,6njfz25l,RodentForwardModel_delay5_eff5-20260813-095258,finished,5,d02b854a,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,81.83057005940363,129.1051281977582,42.980683506686475,0.4298068350668648,0.011887072808320909,1.9038917807501432,0.022989697849685405,1.1849715358649306,0.6582466567607727,0.3937592867756315,0.0,0.0,1.7420665293476056,0.053166876887334236,0.18606703006943773
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,3652.2894158363342,3098.1702206715263,1129.25,11.2925,0.09375,3.2342611608025984,0.000802523798981625,0.048389696969134095,0.625,0.28125,0.0,0.0,2.260424768180158,0.020675923355695562,0.15771002227880299
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1151.509850225505,688.0976284776989,338.42011834319527,3.384201183431953,0.514792899408284,3.402604596508495,0.0014337418914902175,0.049193884621986525,0.4319526627218935,0.05917159763313609,0.0,0.0,2.1633426645119047,0.02239091148159186,0.15888189459485344
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1210.1226868877438,689.96385266715,352.2659732540862,3.5226597325408617,0.5839524517087666,3.4352528451985727,0.0011810608457239271,0.0459384431740823,0.362555720653789,0.0549777117384844,0.0014858841010401188,0.0,2.1415203466248527,0.021528786617140028,0.15443824368728384
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,3736.5827288627625,2949.065668079529,1122.0625,11.220625000000002,0.03125,3.3301021367907424,0.0008633654542416309,0.0544871550664155,0.6875,0.28125,0.0,0.0,2.2266772599218996,0.019451800686374063,0.1431680926190153
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1084.8607767770982,705.0487067536014,318.5562130177515,3.185562130177515,0.47337278106508873,3.405555228384902,0.001653168883275132,0.05898939033394321,0.46153846153846156,0.08284023668639054,0.0,0.0,2.130415927280039,0.02372418648243588,0.16527069558004556
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1204.3152455277464,697.8704591218253,349.6894502228826,3.496894502228826,0.5898959881129272,3.4439564726935523,0.001172766326309483,0.05420332670464149,0.37147102526002973,0.03714710252600297,0.0014858841010401188,0.0,2.1252486874028587,0.022121213084468797,0.15458299017720484
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,2699.8434681892395,2801.3851146563115,885.0,8.85,0.03125,3.0506705855245646,0.001094632768361582,0.09109945123167437,0.8125,0.15625,0.0,0.0,2.222641346835558,0.02577965984282372,0.1949305095331884
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,1017.9674262323323,697.5094559534122,314.0059171597633,3.1400591715976334,0.47928994082840237,3.241873387100536,0.0016582810409482352,0.10671315129353684,0.46745562130177515,0.05325443786982249,0.0,0.0,2.144543171008938,0.026708402042963375,0.17700926055610086
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,1074.8749250777587,714.853779235972,322.2852897473997,3.222852897473997,0.5141158989598811,3.3351659516331713,0.0015076210937860193,0.1027939279423052,0.40416047548291234,0.0861812778603269,0.0,0.0,2.1006827256833316,0.02562795972854061,0.17069252625045878
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,1272.7354395389557,1926.5423224344268,459.84375,4.5984375,0.03125,2.7677563075261014,0.002106693849813116,0.3487256029105426,0.71875,0.3125,0.0,0.0,2.0730745727946616,0.036346527258866126,0.2084612468358744
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,622.7870688805214,670.4742935208798,210.3550295857988,2.103550295857988,0.2781065088757396,2.960647387927092,0.0034317862165963433,0.31674275465520224,0.4260355029585799,0.3076923076923077,0.0,0.0,2.033193219728097,0.03545480986111747,0.19868171011993896
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,668.5161441984361,677.8827520121239,222.98365527488855,2.2298365527488855,0.3060921248142645,2.9980499843107626,0.003111922595090226,0.3075405484888034,0.4725111441307578,0.2288261515601783,0.0,0.0,2.0260443565360777,0.034171312605487725,0.1973698941533998
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,53.11864548921585,34.360195275025546,27.5625,0.275625,0.0,1.92720709257926,0.036281179138321996,1.5023575919475711,0.53125,0.53125,0.0,0.0,1.752206469709651,0.0508709922454039,0.1829663736955387
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,66.58202966994787,128.73901062820988,34.142011834319526,0.3414201183431953,0.017751479289940808,1.9501495691891144,0.028769497400346622,1.429000989310531,0.5739644970414202,0.47337278106508873,0.0,0.0,1.7229866319234919,0.05259331864005655,0.18313796121018036
expfm_std25,explicit,0.25,xuud5t3n,RodentForwardModel_delay10_eff10-20260813-095355,finished,10,d02b854a,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,53.90167582513319,62.75842533432745,26.62407132243685,0.2662407132243685,0.0,2.024546703332662,0.03755999553521598,1.3611364716045213,0.5661218424962853,0.4903417533432392,0.0,0.0,1.7408281597308575,0.0523520297574937,0.1829956333018845
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,2887.746206998825,2225.5086888123783,919.6875,9.196875,0.0,3.139921122119008,0.0010873258579680598,0.06459231465477581,0.6875,0.28125,0.0625,0.0,2.2997876265076598,0.020808293130052384,0.15965423044168314
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1022.7636393259263,680.6819873397807,310.0414201183432,3.100414201183432,0.4319526627218935,3.2987967831379956,0.001832165963700212,0.07165802986454037,0.46745562130177515,0.10059171597633136,0.005917159763313609,0.0,2.2118035222490984,0.027093091840337303,0.17573812302487482
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1098.9672649321194,674.6200283630573,330.64190193164933,3.3064190193164937,0.5156017830609212,3.32373863842369,0.0014650236830515636,0.06424709595755435,0.4561664190193165,0.02823179791976226,0.0,0.0,2.2123252356826506,0.025702934367437535,0.1710185036091459
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,1847.6320719718933,1541.301821129168,597.09375,5.9709375,0.0,3.0943751663317416,0.0016747788768514157,0.08198762238252168,0.625,0.375,0.03125,0.0,2.2620835748385213,0.022061314021823247,0.16421748055235366
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1002.1719416330552,678.1092986869301,309.36686390532543,3.093668639053255,0.4201183431952663,3.2394288418030017,0.0018744142455482662,0.08199314426432527,0.5029585798816568,0.07100591715976332,0.011834319526627219,0.0,2.2211449705129556,0.027656467418770356,0.1807616246766186
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1059.541435434418,682.6175728403452,321.6537890044577,3.2165378900445765,0.4918276374442794,3.294043072565,0.0015798737024940751,0.07954771142641419,0.46805349182763745,0.04606240713224369,0.0,0.0,2.2025939938411514,0.026413832705788565,0.1736011174704299
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,1317.0974164009094,1038.6471294090898,484.78125,4.8478125,0.0,2.7168901775819703,0.0020627860504093343,0.15856907099261247,0.71875,0.375,0.0,0.0,2.2693906893131857,0.029632699376062745,0.21126456758640821
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,866.5911154888086,701.828379679164,269.698224852071,2.69698224852071,0.36094674556213013,3.213188058483263,0.0023695122753899824,0.16231768928377796,0.4556213017751479,0.1952662721893491,0.0,0.0,2.1885228698984442,0.029851267589142052,0.18281194409353144
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,919.3402594726472,681.8124862819163,291.9554234769688,2.9195542347696883,0.41753343239227336,3.1489062560441536,0.001995053082662378,0.14996524719253473,0.4398216939078752,0.1411589895988113,0.004457652303120356,0.0,2.213415900845193,0.029372806974068397,0.18610151615627016
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,677.9528336524963,1433.558196392564,282.75,2.8274999999999997,0.0,2.3977111711847794,0.0035366931918656055,0.5305094958480743,0.4375,0.53125,0.03125,0.0,1.9073348332143834,0.03624944845511043,0.17652884953926157
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,586.799251104953,666.707432230607,196.0887573964497,1.9608875739644969,0.2603550295857988,2.9925185864611805,0.003771990705814901,0.39962555208078004,0.4319526627218935,0.3431952662721893,0.005917159763313609,0.0,2.0841582290893625,0.03612779626189351,0.19129489862576754
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,566.5280315291474,641.8109307381183,194.66864784546806,1.9466864784546805,0.2615156017830609,2.910217119188442,0.0037935456294079933,0.41278536181802233,0.4561664190193165,0.3075780089153046,0.0014858841010401188,0.0,2.0913909679900096,0.03642408247683028,0.19657479044282536
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,46.70007908344269,23.0562719326336,25.1875,0.251875,0.0,1.854097432593258,0.03970223325062035,1.6581406910763405,0.59375,0.4375,0.0,0.0,1.7804646532605013,0.050794729783316145,0.17571605826603368
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,52.112679097779406,69.30131733419935,25.97041420118343,0.25970414201183434,0.0,2.0066171719126724,0.03850535429482798,1.4888566761789024,0.6094674556213018,0.47337278106508873,0.0,0.0,1.7897220718634477,0.052047943629995985,0.17707417716500498
expfm_std25,explicit,0.25,p0t2piro,RodentForwardModel_delay20_eff20-20260813-095854,finished,20,d02b854a,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,59.68005567921926,87.96785847420337,31.40861812778603,0.3140861812778603,0.004457652303120341,1.9001172046605432,0.03169647081086196,1.4552604370849505,0.563150074294205,0.5111441307578009,0.0029717682020802376,0.0,1.8496378822696127,0.05240339449617449,0.18490547743908947
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,2052.9760427474976,1734.4044460552295,729.59375,7.2959375,0.0,2.8138618823797454,0.001370625776331006,0.097665681466127,0.71875,0.28125,0.0,0.0,2.449800403464169,0.025895731407542928,0.2022434740430864
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,940.1929111819295,663.3562882846265,292.7869822485207,2.9278698224852073,0.37869822485207105,3.2111841310754854,0.002122026636486732,0.09495018059519668,0.5029585798816568,0.10650887573964497,0.011834319526627219,0.0,2.378808341695855,0.028189964331078822,0.194284589210873
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,980.0565786602592,653.1531772047089,306.78751857355127,3.067875185735513,0.4442793462109955,3.19457774298368,0.001811418718639208,0.09138508142622466,0.5052005943536404,0.04457652303120357,0.008915304606240713,0.0,2.385768341760531,0.02799530055218896,0.1924912545325521
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,1873.8878774642944,1818.808954494572,679.09375,6.7909375,0.0,2.7593949693459767,0.0014725507339745064,0.11147630404113854,0.75,0.21875,0.0625,0.0,2.3854556536478277,0.026285093008863718,0.20629912292168873
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,929.3797527516382,672.6389536125203,290.7751479289941,2.907751479289941,0.39644970414201186,3.1962145299246423,0.0020756598359821733,0.11100818292758599,0.47928994082840237,0.11834319526627218,0.011834319526627219,0.0,2.3555072996418756,0.02752056275485826,0.1893328773246221
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,952.6659754148033,652.828808315016,302.01783060921247,3.020178306092125,0.42496285289747404,3.1543368598242756,0.0019039840990268525,0.10796902620525761,0.5037147102526003,0.0713224368499257,0.004457652303120356,0.0,2.384044450392854,0.02859094267456472,0.19470607435011855
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,963.5097308158875,932.9468164071684,395.15625,3.9515625,0.0,2.4383006236542824,0.0025306445235270857,0.19745653238981953,0.40625,0.5,0.09375,0.0,2.3819272007956815,0.030247061383773827,0.22279752036134254
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.05,eval3ds-n05-7c60cd50,old_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,169,502,815.9971455004088,666.2916773021817,265.14201183431953,2.6514201183431956,0.34911242603550297,3.0775852527297882,0.0024548639782186613,0.17401354262377583,0.47928994082840237,0.1834319526627219,0.005917159763313609,0.0,2.3448748161000474,0.030159967400688936,0.19568316383705178
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.05,eval3ds-n05-7c60cd50,train,True,600064000,0.05,rodent_no_tail_collisions.xml,673,502,833.4340289712484,667.726820725308,271.12332838038634,2.7112332838038635,0.3789004457652303,3.074003384179245,0.0022908377451141583,0.1717664932582633,0.4606240713224368,0.16047548291233285,0.008915304606240713,0.0,2.320389121776219,0.030126283425344035,0.19558960847154278
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.1,eval3ds-n10-2726ab9c,new_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,32,3002,549.646769285202,757.1814674778382,225.4375,2.254375,0.0,2.438133714600286,0.004435819240365955,0.48343279759272795,0.4375,0.53125,0.03125,0.0,2.075122010646266,0.03703860839020011,0.19224722001895783
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.1,eval3ds-n10-2726ab9c,old_eval,True,600064000,0.1,rodent_no_tail_collisions.xml,169,502,555.5378365939891,635.1551473037291,194.06508875739644,1.9406508875739648,0.26627218934911245,2.8626366553155522,0.0037808336128304417,0.4221582798536154,0.42011834319526625,0.33727810650887574,0.005917159763313609,0.0,2.17958741742748,0.036216199443032455,0.1982886205769833
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.1,eval3ds-n10-2726ab9c,train,True,600064000,0.1,rodent_no_tail_collisions.xml,673,502,559.4374232469306,623.2439312444232,195.99554234769687,1.9599554234769687,0.2615156017830609,2.854337484137708,0.0037678632349039086,0.4023510699742573,0.40713224368499257,0.35809806835066865,0.007429420505200594,0.0,2.17712513643215,0.03551396955170658,0.19885639254083026
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.25,eval3ds-n25-da25f356,new_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,32,3002,61.59752309322357,75.46904341361042,34.8125,0.348125,0.0,1.7694082037550756,0.02872531418312388,1.5096173381770202,0.53125,0.46875,0.0,0.0,1.8367315243306759,0.050877772125423715,0.18305358371955505
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.25,eval3ds-n25-da25f356,old_eval,True,600064000,0.25,rodent_no_tail_collisions.xml,169,502,68.25245994929026,110.26711312233556,34.68639053254438,0.3468639053254438,0.0,1.967701421260671,0.028829750938246333,1.387491166496928,0.5857988165680473,0.48520710059171596,0.0,0.0,1.8233245494745773,0.05113596011085202,0.1813522024996015
expfm_std25,explicit,0.25,xldnai6j,RodentForwardModel_delay50_eff50-20260813-100429,finished,50,d02b854a,0.25,eval3ds-n25-da25f356,train,True,600064000,0.25,rodent_no_tail_collisions.xml,673,502,60.504323589500665,81.6072364240457,31.066864784546805,0.31066864784546805,0.0,1.9475516441426224,0.03218863592883107,1.3909122214816791,0.5230312035661219,0.5364041604754829,0.007429420505200594,0.0,1.8672855746882187,0.051837271621844754,0.18575805887472352
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.0,eval3ds-n00-6a6b8d4e,new_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,32,3002,9586.503149032593,3335.107887430417,2492.0625,24.920625,0.6875,3.8468148969107285,0.0001253981390916159,0.696730290056066,0.25,0.0625,0.0,0.0,2.146415189082955,0.008901835370944463,0.08835898727552009
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.0,eval3ds-n00-6a6b8d4e,old_eval,True,600064000,0.0,rodent_no_tail_collisions.xml,169,502,1862.800305067435,321.10834098190134,470.94674556213016,4.7094674556213025,0.9171597633136095,3.9554372604145813,0.00017590149516270883,0.558817957693069,0.0650887573964497,0.01775147928994083,0.0,0.0,1.9597375135913333,0.009134680825888086,0.08306080100535201
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.0,eval3ds-n00-6a6b8d4e,train,True,600064000,0.0,rodent_no_tail_collisions.xml,673,502,1899.123763493939,268.9343445833285,477.13075780089156,4.771307578008916,0.9465081723625557,3.9803004363982972,0.000112111463708585,0.5602264577739924,0.05052005943536404,0.0029717682020802376,0.0,0.0,1.9273959342068139,0.008605881303158473,0.08085112662935211
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.02,eval3ds-n02-a4e0be11,new_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,32,3002,9843.52481842041,3173.1174004940176,2564.78125,25.6478125,0.65625,3.8379588194589345,0.00013402702472189393,0.6873188166619528,0.25,0.09375,0.0,0.0,2.1327676969197986,0.009265843044359783,0.08955764404740729
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.02,eval3ds-n02-a4e0be11,old_eval,True,600064000,0.02,rodent_no_tail_collisions.xml,169,502,1854.0023204194017,344.59332014253886,469.18934911242604,4.691893491124261,0.9171597633136095,3.9515012945768087,0.0001765603521117879,0.5593193194818303,0.07100591715976332,0.011834319526627219,0.0,0.0,1.9592835989835113,0.009356163161415845,0.08421270555790714
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.02,eval3ds-n02-a4e0be11,train,True,600064000,0.02,rodent_no_tail_collisions.xml,673,502,1906.2118694424453,253.56883437156787,478.59435364041605,4.78594353640416,0.950965824665676,3.9829384842150604,0.000102454562953672,0.5594809300616165,0.04309063893016345,0.005943536404160475,0.0,0.0,1.9285758490275522,0.008578289855421726,0.0802838901775711
pgfm_std25,implicit,0.25,10sfkazz,RodentForwardModel_delay0_eff0_nodetach-20260813-100613,finished,0,d02b854a,0.05,eval3ds-n05-7c60cd50,new_eval,True,600064000,0.05,rodent_no_tail_collisions.xml,32,3002,9570.036470413208,3522.096667462896,2472.75,24.7275,0.65625,3.8701997656104368,0.00013901526640380143,0.6235003710169608,0.21875,0.125,0.0,0.0,2.074890166396269,0.008748290641529353,0.08564933240559913
