wandb_id,wandb_name,wandb_project,git_commit,condition,delay_k,efference_length,seed,detach_prediction,body_target_frame,latent_size,kl_weight,enc_hidden_sizes,dec_hidden_sizes,critic_hidden_sizes,clip_length_train,ctrl_dt,mocap_hz,checkpoint_step,network_class,fm_loss_weight,total_params,decoder_params,fm_pred_mse,dataset,n_clips,clip_frames,rollout_steps,episode_reward_mean,episode_reward_std,lifespan_steps,lifespan_s,survival_frac,reward_per_step,survived,hazard_rate,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,err_root_pos_m,err_root_angular_deg,err_joint_l2,err_joint_vel_l2,err_body_total_m,err_body_end_eff_m,rt_root_pos,rtps_root_pos,rt_root_quat,rtps_root_quat,rt_joints,rtps_joints,rt_end_eff,rtps_end_eff,rt_torso_z_range,rtps_torso_z_range,rt_control_cost,rtps_control_cost,rt_control_diff_cost,rtps_control_diff_cost,rt_energy_cost,rtps_energy_cost
3nbrdpbz,RodentForwardModel_delay10_eff10-20260702-094336,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,10,10,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5392290,985676,0.02577062847832027,old_eval,169,250,502,1868.9542496811002,503.27360916604283,449.5207100591716,4.495207100591716,0.8954595817911786,4.1576599428201755,0.8579881656804733,0.03159183351103741,0.11242603550295859,0.029585798816568046,0.0,0.0,0.011994832227086024,3.9509952877552785,1.40611814055596,38.29877556645066,0.0731632242942056,0.036896667456712384,427.0641823040663,0.9500433967721993,440.2077800705588,0.9792825340852773,272.9138866401988,0.6071219424001053,298.2567114942878,0.6634993779375092,450.2130177514793,1.001540101883663,-8.717356772112423,-0.01939255873431267,-5.1372928471254875,-0.011428378564469814,-5.846707801141682,-0.013006537118995172
3nbrdpbz,RodentForwardModel_delay10_eff10-20260702-094336,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,10,10,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5392290,985676,0.02474114254203258,train,673,250,502,1908.2529815628482,464.9950555764817,454.33135215453194,4.543313521545319,0.9050425341723743,4.200134929085398,0.8662704309063893,0.029434369532157043,0.0950965824665676,0.041604754829123326,0.0,0.0,0.01070113236709797,3.511862802679464,1.38246022923697,37.78803349072919,0.06653556164049228,0.03322626876440878,434.6810330409352,0.956748925601522,446.81816148687085,0.9834631912765166,281.15229122847717,0.6188265236268544,310.5594722137054,0.6835528095099954,454.9063893016345,1.0012656778898827,-8.922538117172104,-0.01963883424478546,-5.12188654270073,-0.01127346047859497,-5.819943240634754,-0.012809908920076496
kf2cfkkn,RodentForwardModel_delay10_eff10-20260703-051737,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,10,10,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5392290,985676,0.031815513854996154,new_eval,32,1500,3002,4141.224320888519,3096.8059379961114,1010.59375,10.1059375,0.3366401565622918,4.097813113220341,0.0625,0.09276724697733388,0.0625,0.875,0.0,0.0,0.01115773831113043,6.077389727110711,1.3135225270118913,15.924543640333148,0.08091555388649507,0.04031850789673835,950.1246010065079,0.9401647308886562,965.3707913160324,0.9552510999756652,623.3163608312607,0.6167823230959628,646.7848527133465,0.6400048018438136,1000.875,0.9903831287300164,-22.342512294650078,-0.02210830246540717,-12.052432572469115,-0.011926090550697661,-10.852326430380344,-0.010738564759954576
kf2cfkkn,RodentForwardModel_delay10_eff10-20260703-051737,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,10,10,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5392290,985676,0.028273737578361754,old_eval,169,250,502,1803.3737909441163,594.7442773841841,431.59763313609466,4.315976331360947,0.8597562413069615,4.178368119955521,0.7988165680473372,0.04661365505895257,0.09467455621301775,0.10650887573964497,0.0,0.0,0.011482318704758169,4.228639938840815,1.405403226994211,38.92144636412289,0.0746223247631639,0.03678597456925029,414.1722163928331,0.9596257824292405,422.6877502238257,0.9793560431563826,259.8148900658421,0.6019840474517044,294.1674866591685,0.6815780812366257,431.5147928994083,0.9998080614203455,-8.17853470525798,-0.018949442900858225,-5.2940309100602505,-0.012266125908968774,-5.510756907378428,-0.012768274161597948
kf2cfkkn,RodentForwardModel_delay10_eff10-20260703-051737,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,10,10,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5392290,985676,0.023469825172499403,train,673,250,502,1933.4917399050753,439.69392010072136,459.1084695393759,4.59108469539376,0.9145587042617049,4.211405077856546,0.8870728083209509,0.024597061298465932,0.05794947994056464,0.06092124814264487,0.0,0.0,0.009790427905486806,3.5311858074729296,1.3896417486304145,38.025629576988045,0.06571070953757178,0.03211891289411286,442.127276413508,0.9630126772810244,451.77474383259243,0.9840261589725378,281.8010602783838,0.6138006135262875,319.0749089558447,0.6949880695426355,459.3551263001486,1.0005372516020454,-9.085566637774633,-0.019789586210182952,-5.611861172349457,-0.012223388468480758,-5.943899451003563,-0.012946612500891314
lwf9q634,RodentForwardModel_delay12_eff12-20260619-033905,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,12,12,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.05217424496477778,new_eval,32,1500,3002,6440.03179359436,4072.240576096998,1612.53125,16.1253125,0.5371523151232511,3.9937407684932373,0.15625,0.05232456735334587,0.4375,0.4375,0.0,0.0,0.012115163528778382,6.366091559045232,1.4419496943997685,15.228011028495207,0.08064647997639582,0.04026307587895559,1512.9477599859238,0.9382439937123226,1536.0334179401398,0.952560403365913,894.9175570607185,0.5549768769198852,991.4970019459724,0.614869945587704,1578.375,0.97881823995659,-36.74989181943238,-0.02279018891536668,-20.200707172974944,-0.012527327562163489,-16.78969663567841,-0.010412013184661327
lwf9q634,RodentForwardModel_delay12_eff12-20260619-033905,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,12,12,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.032018047235366116,old_eval,169,250,502,1745.0231550769693,644.076671726128,420.7455621301775,4.207455621301775,0.8381385699804333,4.147454690293475,0.7751479289940828,0.053441341096391315,0.17159763313609466,0.07692307692307693,0.0,0.0,0.012925450967837607,5.0614773480011195,1.4097978835501188,38.87558689318209,0.08104948714700574,0.04054893613262475,399.3505932734563,0.9491498644729575,409.69865977270365,0.9737444589990566,253.78457430551742,0.6031782558100925,280.0850603425291,0.6656874975091753,421.3609467455621,1.0014626051247433,-8.290146798071776,-0.019703468186568363,-5.449388344259657,-0.012951742893425057,-5.5171082111505365,-0.013112694958012554
lwf9q634,RodentForwardModel_delay12_eff12-20260619-033905,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,12,12,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.029401584666646375,train,673,250,502,1796.6786237832873,590.0663356133302,430.6374442793462,4.306374442793462,0.8578435145006896,4.172137485141252,0.7919762258543833,0.048306011683153974,0.16047548291233285,0.05349182763744428,0.0,0.0,0.012146145437014056,4.522929101907399,1.3953464338801216,38.31819080475483,0.07676110404123676,0.038088600302045056,409.019726357878,0.9498006543354712,420.6793978777541,0.9768760321846688,263.20716742845735,0.6112036259850175,292.63493802749383,0.6795389994876228,431.06240713224366,1.0009868228100987,-8.686527493095682,-0.020171324181138553,-5.563865273216681,-0.012920068487141376,-5.674608049917008,-0.013177228606799922
775t2m15,RodentForwardModel_delay12_eff12-20260702-094646,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.034179449559759205,new_eval,32,1500,3002,5689.859867095947,3989.7493011997644,1399.1875,13.991875,0.46608510992671554,4.066545668179531,0.15625,0.0603028543351052,0.28125,0.59375,0.0,0.0,0.011107358251819643,6.238166103571954,1.3964634431641292,14.778664424840287,0.07730891113246072,0.039332009725381166,1327.564201593399,0.94881079311629,1331.2170392274857,0.9514214779845344,826.1133105754852,0.5904235926746667,874.6306620538235,0.6250989678322766,1392.8125,0.9954437843391254,-30.892075557261705,-0.022078581717791007,-17.757021697238088,-0.012690952211364157,-13.82855360955,-0.009883274121266807
775t2m15,RodentForwardModel_delay12_eff12-20260702-094646,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.029825618810918473,old_eval,169,250,502,1821.1349136081674,555.3058462115539,439.06508875739644,4.3906508875739645,0.8746316509111483,4.147756130559558,0.834319526627219,0.03773483194523058,0.1301775147928994,0.04142011834319527,0.0,0.0,0.01109890538783971,4.728627711685745,1.4091504362183405,38.66715224511699,0.07430740049186231,0.03778410231548269,420.5974442972939,0.9579387090138093,427.13656003376434,0.9728319808860432,264.8582135826878,0.6032322322238517,289.002055314871,0.6582214407726638,439.76331360946745,1.0015902536319776,-8.66178791339581,-0.019727799215167943,-5.880948184157265,-0.013394251409969781,-5.679954425823054,-0.012936474730655454
775t2m15,RodentForwardModel_delay12_eff12-20260702-094646,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.026411234351584958,train,673,250,502,1910.6270290901898,471.8012090112837,456.1545319465082,4.561545319465082,0.9086743664273071,4.1885521139889565,0.8781575037147102,0.026710793766612815,0.09806835066864784,0.02823179791976226,0.0,0.0,0.010277953721408373,4.179468413258313,1.3863277878009215,38.07408247231893,0.06888505310094728,0.034797118310600145,438.04426591144806,0.960297958768973,446.0093219666389,0.97775926956907,281.43361675438166,0.616969901742387,309.00478945161046,0.6774125166158527,456.9836552748886,1.0018176369416791,-9.092633013739452,-0.019933229589848108,-5.9527543165885675,-0.013049863367983874,-5.803233785756807,-0.012722078548673356
7lydhlve,RodentForwardModel_delay12_eff12-20260703-051740,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.041424630804868065,new_eval,32,1500,3002,3672.034239053726,2772.871921019484,888.84375,8.8884375,0.29608386075949367,4.131248308888628,0.0,0.11250571318074745,0.25,0.75,0.0,0.0,0.012198002448296441,5.999466178602734,1.325407376272605,15.458381929950514,0.07491907107313481,0.03708214543139169,840.5234538316727,0.9456369061847739,858.0181888341904,0.9653194825684384,545.3796121478081,0.6135832221892858,587.6711137592793,0.6611635776921189,881.8125,0.9920894420419787,-21.033499777317047,-0.023663888931341474,-11.043756077066064,-0.012424856536445313,-9.292479742318392,-0.010454570606271791
7lydhlve,RodentForwardModel_delay12_eff12-20260703-051740,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.036961934149782404,old_eval,169,250,502,1673.2163866483247,676.7711931916241,405.15976331360946,4.051597633136095,0.8070911619793018,4.129769385202227,0.7337278106508875,0.06572029442691904,0.17751479289940827,0.09467455621301775,0.0,0.0,0.0127312529048618,4.8815219466245665,1.4554694266926458,38.62419674896728,0.08254769669845069,0.04053655712413071,385.73256812011,0.9520505317837742,395.00282893660506,0.9749310388229678,236.5793015914556,0.5839160820328892,268.37302013543933,0.6623881353383755,405.66272189349115,1.0012413833391751,-7.94640079757871,-0.019613005824144207,-5.021330747731339,-0.01239345858696396,-5.1662891309642225,-0.012751239384463046
7lydhlve,RodentForwardModel_delay12_eff12-20260703-051740,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,12,12,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5431202,985676,0.03250634646960585,train,673,250,502,1812.6595376568775,584.892373392543,433.8781575037147,4.338781575037147,0.8642991185332962,4.177807770010543,0.8187221396731055,0.04178082191780823,0.14561664190193166,0.04011887072808321,0.0,0.0,0.01146770846483867,4.14863807980057,1.437619110019983,38.15424441900426,0.07435322903269062,0.036242394031947546,415.13487000061536,0.9568005736658018,425.4429910469905,0.9805586745706323,259.2461859574112,0.5975091888675951,297.7281801491577,0.6862022782204902,434.53937592867754,1.0015239726027396,-8.661817908995573,-0.019963710454637056,-5.340311497405592,-0.0123083206772396,-5.42995534458628,-0.012514931325022488
oelpm5vy,RodentForwardModel_delay15_eff15-20260619-034343,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,15,15,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.0560781045765858,new_eval,32,1500,3002,3726.182944536209,2398.7445032903142,920.9375,9.209375000000001,0.3067746502331779,4.046075813544578,0.0,0.10858500169664066,0.40625,0.59375,0.0,0.0,0.011735889781275499,6.035012900055291,1.4166016244356219,15.656375395263723,0.08242242585988271,0.04176351802429052,874.2581815719604,0.9493132612929329,880.6850942373276,0.9562919245196635,530.7579204440117,0.5763234969191847,566.236782848835,0.6148482202634109,915.375,0.9939599592806244,-19.915955662727356,-0.0216257407942747,-11.097946779802442,-0.012050705699140758,-10.11580578610301,-0.010984247884468827
oelpm5vy,RodentForwardModel_delay15_eff15-20260619-034343,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,15,15,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.04456661137627777,old_eval,169,250,502,1529.1933999146231,742.7300261986856,374.2130177514793,3.7421301775147926,0.7454442584690822,4.086424916757397,0.6153846153846154,0.10277979823534991,0.24260355029585798,0.14792899408284024,0.0,0.0,0.013980235193294603,5.913742416425686,1.4484490465120459,39.29155461989014,0.09485195540765179,0.04830275704280042,353.9235866422484,0.9457810654713635,361.5552048654951,0.9661748461824211,218.8746119956293,0.5848930999535332,237.69039062635434,0.6351740301675134,374.06508875739644,0.9996046930837101,-7.220041913393686,-0.019293935728843695,-4.6622427504443555,-0.012458793599587237,-5.033148138833469,-0.013449954705146204
oelpm5vy,RodentForwardModel_delay15_eff15-20260619-034343,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,15,15,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.036342303192108454,train,673,250,502,1712.0045715944198,638.8654256690633,413.5319465081724,4.135319465081724,0.8237688177453633,4.139957229545231,0.7340267459138188,0.06431746237069133,0.20208023774145617,0.07429420505200594,0.0,0.0,0.012095486193431575,4.683057193288375,1.4312921013425268,38.55451246740375,0.08097274022799256,0.04100563010370819,393.8386900804018,0.9523779079365967,403.13783671703595,0.9748650379277747,246.81946494285276,0.5968570675783933,273.09963225255575,0.6604075804991251,413.79049034175335,1.000625208852095,-8.143964788800362,-0.01969367749594025,-5.086421904025425,-0.012299949125997947,-5.451189336858214,-0.013182027127257228
2vcq290w,RodentForwardModel_delay15_eff15-20260702-094752,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.05015970436164212,new_eval,32,1500,3002,4026.4308450222015,3134.969155385113,983.03125,9.8303125,0.3274587774816789,4.095933720339207,0.0,0.10172616587722924,0.34375,0.65625,0.0,0.0,0.011160475526041404,6.193890425929486,1.380594453211167,16.05709412221718,0.07927423093373731,0.04045966145535737,935.5700042247772,0.9517194943952975,944.2192138433456,0.9605180037189516,574.5085822939873,0.5844255534032995,637.8543746769428,0.6488647992390301,977.5,0.9943732714499157,-21.285607578232884,-0.02165303247300926,-11.29715308174491,-0.01149216068334034,-10.638366479426622,-0.010822002331489078
2vcq290w,RodentForwardModel_delay15_eff15-20260702-094752,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.039973273387805305,old_eval,169,250,502,1610.645598417203,694.5350890014436,394.0769230769231,3.940769230769231,0.7850137909898867,4.087135034047168,0.6686390532544378,0.08408534662682622,0.2485207100591716,0.08284023668639054,0.0,0.0,0.012474961783574314,5.478210518745741,1.4981704020341697,39.13104112339872,0.08661588342469617,0.04426320122023248,375.7779938060151,0.9535650828573484,381.0223838648147,0.9668731193134082,221.72394262686282,0.5626412754536827,256.2085897456965,0.6501486759113906,394.41420118343194,1.0008558687067373,-7.748718626400422,-0.01966295962194134,-5.007099552972782,-0.012705893849042782,-5.7456582774072,-0.014580042476340737
2vcq290w,RodentForwardModel_delay15_eff15-20260702-094752,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.035379761771809244,train,673,250,502,1715.0559410900098,645.8216274513666,413.38632986627044,4.133863298662704,0.8234787447535268,4.14879694170058,0.7384843982169391,0.06326179239348834,0.22585438335809807,0.041604754829123326,0.0,0.0,0.011084850001027331,4.7342222901032125,1.4665221952211491,38.49055656053287,0.07896370712222349,0.040000444493383726,396.70426494263967,0.9596453396777117,402.80389396928217,0.97440061479437,239.37658088593392,0.5790626433229461,281.2156589725574,0.6802732423772455,413.79049034175335,1.0009776822460812,-8.04337672687746,-0.019457287640545527,-5.105708948924673,-0.012350938045233278,-5.685892716382269,-0.013754428498449968
gncy6ybv,RodentForwardModel_delay15_eff15-20260703-051748,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.05201084826736902,new_eval,32,1500,3002,3518.6991324424744,2908.091372017547,855.34375,8.553437500000001,0.28492463357761494,4.113783648319725,0.0,0.11691206020971101,0.3125,0.71875,0.0,0.0,0.012857495823241498,6.332046492324156,1.3680750701313067,16.211699962214386,0.08800556922286819,0.044633659953642504,813.2414447069168,0.9507773274860742,827.2626730501652,0.9671698344088738,507.2985513806343,0.5930931878331189,561.266487210989,0.6561882134650414,850.71875,0.9945928172153009,-19.98418728634715,-0.023363925072635593,-11.339909866452217,-0.013257722250793575,-9.764430552721024,-0.01141579692693262
gncy6ybv,RodentForwardModel_delay15_eff15-20260703-051748,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.04544885110064817,old_eval,169,250,502,1549.8518632967796,727.7576583913718,378.2426035502959,3.782426035502959,0.7534713218133384,4.0975073900967685,0.6213017751479291,0.10012045742533984,0.26627218934911245,0.11834319526627218,0.0,0.0,0.013265213154541936,5.342638303711591,1.4475719273395946,39.04880855773325,0.08897930450283667,0.04551816603305323,359.58102679958006,0.9506624146102189,367.05881836569523,0.9704322435399229,221.13701238011467,0.5846433223133986,241.12838596140844,0.6374966323150982,378.42011834319527,1.0004693146441812,-7.415500749145034,-0.019605144104712084,-5.003465660225005,-0.013228191677143215,-5.0545046428251545,-0.013363128836841999
gncy6ybv,RodentForwardModel_delay15_eff15-20260703-051748,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,15,15,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5489570,985676,0.03901594278778981,train,673,250,502,1685.990315237513,674.6764291211656,406.3922734026746,4.063922734026745,0.8095463613599096,4.148677092506988,0.7221396731054978,0.06837244334593531,0.21545319465081725,0.0713224368499257,0.0,0.0,0.011962839238486287,4.548721064052884,1.4381055014466657,38.65910558483591,0.08098501889196953,0.04127276148068548,388.6090578019708,0.9562412556424681,397.3179180292637,0.9776709451254266,242.30897428022274,0.5962440482723705,269.96509348797053,0.6642968165402965,406.8410104011887,1.001104196678635,-8.270848682784042,-0.020351884679138215,-5.326947639636795,-0.013107895962280212,-5.453978980986891,-0.013420479024665916
bge1cw3s,RodentForwardModel_delay20_eff20-20260619-034701,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,20,20,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.05595902414622286,new_eval,32,1500,3002,3088.491145133972,2253.8039599508284,755.25,7.5525,0.25158227848101267,4.089362654927471,0.0,0.13240648791790796,0.28125,0.71875,0.0,0.0,0.011602086741397111,6.496384402325663,1.3382026323532166,15.589333236733864,0.08379092349733891,0.04234527941193192,715.7276048660278,0.9476697846620693,719.3334295749664,0.952444130519651,461.5228078365326,0.6110861407964682,472.92696100473404,0.6261859794832626,750.0,0.9930486593843099,-14.70260319672525,-0.019467200525289968,-8.721048545092344,-0.011547234088172584,-7.596056275069714,-0.010057671334087671
bge1cw3s,RodentForwardModel_delay20_eff20-20260619-034701,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,20,20,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.05680610070720941,old_eval,169,250,502,1443.7078371668708,762.2595723940016,355.7869822485207,3.557869822485207,0.7087390084631886,4.057787128811888,0.5621301775147929,0.12307078233102714,0.24260355029585798,0.20710059171597633,0.0,0.0,0.013464698317180123,6.459958705034089,1.498116933043361,39.8768556827575,0.09613080064643559,0.04826973076230542,338.7391438230255,0.9520841422646904,342.8074944738806,0.9635189357052591,203.00492990933932,0.5705799819498129,218.88561117296388,0.6152153454003275,355.37278106508876,0.9988358169238957,-6.331057593314605,-0.017794517251033933,-4.4089900389225525,-0.012392218543405924,-4.362081764012399,-0.0122603748356522
bge1cw3s,RodentForwardModel_delay20_eff20-20260619-034701,emiwar-team/nnx-ppo-rodent-delays,54643764,forward_model,20,20,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.04989985508567084,train,673,250,502,1562.0585789900124,722.320461640809,381.54234769687963,3.815423476968796,0.7600445173244614,4.094063446480144,0.6567607726597325,0.08996097796540202,0.24071322436849926,0.11441307578008915,0.0,0.0,0.012687033210731254,5.750374115812261,1.477787947667921,39.15101726028953,0.09114629069743321,0.04585514765478279,363.50747432538697,0.9527316601149064,369.37839890660007,0.9681190073298408,222.7363928884135,0.5837789546374779,241.45866776646335,0.6328489333464309,381.5735512630015,1.0000817827072412,-7.041367344657875,-0.01845500869605165,-4.731930975751041,-0.01240211212284717,-4.822581473289592,-0.012639701732718129
75jnrdnr,RodentForwardModel_delay20_eff20-20260702-094958,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,20,20,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.056003907952781734,new_eval,32,1500,3002,3555.496464252472,3069.941204509519,876.59375,8.7659375,0.2920032478347768,4.056036749352219,0.03125,0.11051299418915547,0.3125,0.6875,0.0,0.0,0.011763627019272156,6.501724119435128,1.388335449193478,15.390938724990702,0.08541056512990522,0.04419443756487582,830.0687083005905,0.9469251957370111,841.0242540240288,0.9594230554621553,512.1200488209724,0.5842159481755059,537.2041489183903,0.6128313701967305,871.875,0.9946169477023992,-17.616918183863163,-0.02009701550331971,-9.938206478953362,-0.011337300179191743,-9.240703772753477,-0.010541603533853028
75jnrdnr,RodentForwardModel_delay20_eff20-20260702-094958,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,20,20,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.05598143886590462,old_eval,169,250,502,1428.0414950128138,762.8183642502637,355.84023668639054,3.5584023668639055,0.7088450930007779,4.01315351043726,0.5621301775147929,0.12305236376939321,0.2781065088757396,0.16568047337278108,0.0,0.0,0.013793096204891019,6.459219978566219,1.5029555212729147,39.66448154180446,0.09729945660433119,0.049269179607905784,337.0019263544026,0.9470596397208713,341.7331984593318,0.9603556968193803,198.9088401455851,0.5589835539618517,210.41111141972289,0.5913078109971094,355.67455621301775,0.9995343964614131,-6.437379719237604,-0.018090645901045196,-4.589401944149175,-0.012897366489203163,-4.661352280681656,-0.013099564917358694
75jnrdnr,RodentForwardModel_delay20_eff20-20260702-094958,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,20,20,43,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.04380355171576215,train,673,250,502,1644.6370748488723,673.206909354873,401.79643387815753,4.017964338781574,0.8003913025461306,4.093209735523932,0.7087667161961366,0.0724827945815413,0.2303120356612184,0.06537890044576523,0.0,0.0,0.011910352417873053,5.104765052072958,1.4855644739643823,38.95870310032107,0.08554985873627871,0.04355994372484253,384.1349323394571,0.9560436578089287,390.5496764983677,0.9720088173226537,231.9906788056531,0.5773836182826922,253.54395146887157,0.631025887964345,402.1604754829123,1.0009060349322692,-7.456182271817818,-0.018557114108381716,-5.093759317499036,-0.012677462734882534,-5.192698228766624,-0.012923704122125883
cf1alz3p,RodentForwardModel_delay20_eff20-20260703-051809,emiwar-team/nnx-ppo-rodent-delays,fe98f563,forward_model,20,20,44,True,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentForwardModel,1.0,5586850,985676,0.05468565710451272,new_eval,32,1500,3002,3918.184536933899,3500.4852311161953,969.78125,9.697812500000001,0.3230450532978015,4.040276646856081,0.03125,0.09989366158605356,0.375,0.59375,0.0,0.0,0.012578789047330651,6.73902996514532,1.420002136846847,15.36536002945993,0.08993186326025014,0.04563108321077819,922.1013624668121,0.950834389164373,932.6548064351082,0.9617166824323611,540.1014057397842,0.5569311695186767,607.5127073824406,0.6264430327792382,955.34375,0.9851126220474978,-18.99688134714961,-0.019588831344336272,-10.822000831365585,-0.0111592184643347,-9.711202185600996,-0.010013806913261106
