wandb_id,wandb_name,wandb_project,state,git_commit,tags,notes,created_at,condition,xml,walker_xml,network,control_mode,body_target_frame,delay_k,efference_length,fm_loss_weight,detach_prediction,min_std,env,seed,latent_size,kl_weight,clip_length,ctrl_dt,solver,njmax,naconmax,mujoco_impl,n_envs,total_steps,actual_step,gpu,host,reward_mean,reward_std,lifespan_mean,train_sps_median,eval_sps_median,runtime_s,inline_eval_old_eval_reward,inline_eval_new_eval_reward,inline_eval_new_eval_survived
yt776s6d,RodentForwardModel_delay20_eff20_nodetach-20260812-100615,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay20,eff20,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T14:06:16Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,20,20,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12203.rc.fas.harvard.edu,1438.64404296875,554.8970336914062,377.072265625,52192.296235251706,46625.25024032043,14031.007045009,1297.6101241704275,4133.366011619568,0.0625
via4qt5i,RodentForwardModel_delay30_eff30_nodetach-20260812-100615,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay30,eff30,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T14:06:16Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,30,30,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12203.rc.fas.harvard.edu,1034.98681640625,549.5888671875,307.8564453125,51731.13938756163,46648.932304158996,14065.840313096,941.5117715237408,2249.472403526306,0.0
lxgp2zfn,RodentForwardModel_delay50_eff50_nodetach-20260812-100615,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay50,eff50,nodetach,warp",New XML + reference_root + nodetach.,2026-08-12T14:06:17Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,50,50,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12203.rc.fas.harvard.edu,850.0670166015625,445.996337890625,283.49609375,51093.02131324735,46872.879397433484,14225.160190405,800.3206477870602,1728.964783191681,0.0
tb05rkir,RodentForwardModel_delay70_eff70_nodetach-20260813-055608,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay70,eff70,nodetach,warp",New XML + reference_root + nodetach.,2026-08-13T09:56:10Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,70,70,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22302.rc.fas.harvard.edu,838.1060791015625,420.5086059570313,282.578125,29894.115076998223,31411.84516952233,23085.712338442,708.7466660448786,1512.1865124702454,0.0
16qfobwj,RodentForwardModel_delay100_eff100_nodetach-20260813-054949,emiwar-team/nnx-ppo-rodent-delays,finished,25732c42,"ForwardModel,MLP,TrainEvalSplit,delay100,eff100,nodetach,warp",New XML + reference_root + nodetach.,2026-08-13T09:50:04Z,pgfm_new_reference,new,rodent_no_tail_collisions.xml,pg_forward_model,torque,reference_root,100,100,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22605.rc.fas.harvard.edu,789.1575927734375,382.2525634765625,274.46484375,29301.065591483908,31192.508607658783,23559.324760054,702.342085076507,1292.480453968048,0.0
ycs161ow,RodentForwardModel_delay0_eff0_nodetach-20260630-083013,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay0,eff0,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:24Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,0,0,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12104.rc.fas.harvard.edu,1994.4716796875,145.5896759033203,446.119140625,53527.788451645625,51004.2859723359,13550.295888059,,,
y0ht875v,RodentForwardModel_delay1_eff1_nodetach-20260630-083013,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay1,eff1,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:24Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,1,1,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12301.rc.fas.harvard.edu,1990.665771484375,148.2670135498047,446.037109375,53116.17459388115,50651.63673874577,13607.910815386,,,
ktd2pdlz,RodentForwardModel_delay2_eff2_nodetach-20260630-083037,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay2,eff2,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:39Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,2,2,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12303.rc.fas.harvard.edu,1983.7763671875,140.50091552734375,446.396484375,52418.53200195245,50243.401774558544,16768.360963947,,,
3vtfnx86,RodentForwardModel_delay4_eff4_nodetach-20260701-093042,emiwar-team/nnx-ppo-rodent-delays,finished,d33e5bcf,"ForwardModel,MLP,TrainEvalSplit,delay4,eff4,nodetach,warp",Another architecture vs loss test.,2026-07-01T13:30:45Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,4,4,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22301.rc.fas.harvard.edu,1951.3101806640625,161.27723693847656,445.2392578125,31076.527026662297,33324.267182111274,24769.31363731,,,
rgbe2wln,RodentForwardModel_delay5_eff5_nodetach-20260630-083050,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay5,eff5,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:53Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,5,5,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12403.rc.fas.harvard.edu,1938.328369140625,179.51678466796875,444.0537109375,52577.75077859438,49337.987878292886,16751.07390007,,,
5kut4rjy,RodentForwardModel_delay10_eff10_nodetach-20260630-083050,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay10,eff10,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:53Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,10,10,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12403.rc.fas.harvard.edu,1842.625244140625,298.6861877441406,434.0498046875,51919.80255727001,47751.95788779379,17057.922385121,,,
8oz65ycv,RodentForwardModel_delay12_eff12_nodetach-20260701-092451,emiwar-team/nnx-ppo-rodent-delays,finished,d33e5bcf,"ForwardModel,MLP,TrainEvalSplit,delay12,eff12,nodetach,warp",Another architecture vs loss test.,2026-07-01T13:25:01Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,12,12,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22404.rc.fas.harvard.edu,1736.94970703125,429.4019775390625,413.90625,30769.224126120687,31686.881341078144,22338.189799099,,,
2q4lp1ad,RodentForwardModel_delay15_eff15_nodetach-20260701-092554,emiwar-team/nnx-ppo-rodent-delays,finished,d33e5bcf,"ForwardModel,MLP,TrainEvalSplit,delay15,eff15,nodetach,warp",Another architecture vs loss test.,2026-07-01T13:25:56Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,15,15,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22101.rc.fas.harvard.edu,1646.1044921875,496.045166015625,398.1767578125,30841.96811775548,31439.926991278473,22293.849614771,,,
k31whkph,RodentForwardModel_delay20_eff20_nodetach-20260630-083014,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay20,eff20,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:24Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,20,20,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12404.rc.fas.harvard.edu,1508.4644775390625,547.6675415039062,382.232421875,51796.92747518141,46856.89193356612,13926.446335209,,,
1swpf440,RodentForwardModel_delay25_eff25_nodetach-20260701-092452,emiwar-team/nnx-ppo-rodent-delays,finished,d33e5bcf,"ForwardModel,MLP,TrainEvalSplit,delay25,eff25,nodetach,warp",Another architecture vs loss test.,2026-07-01T13:25:01Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,25,25,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12603.rc.fas.harvard.edu,1365.2279052734375,567.968017578125,357.138671875,51602.07352059026,46491.14590947761,14016.803135028,,,
wtzpzgii,RodentForwardModel_delay30_eff30_nodetach-20260701-092451,emiwar-team/nnx-ppo-rodent-delays,finished,d33e5bcf,"ForwardModel,MLP,TrainEvalSplit,delay30,eff30,nodetach,warp",Another architecture vs loss test.,2026-07-01T13:25:01Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,30,30,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA A100-SXM4-80GB,holygpu8a22502.rc.fas.harvard.edu,1317.8887939453125,576.42919921875,352.025390625,30282.292449346467,30661.496938916018,22713.44283127,,,
e2gls1el,RodentForwardModel_delay50_eff50_nodetach-20260630-083033,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay50,eff50,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:34Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,50,50,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12504.rc.fas.harvard.edu,1001.95166015625,553.364013671875,287.6279296875,50787.69921770786,46425.752203705066,14151.477434715,,,
61tqhars,RodentForwardModel_delay80_eff80_nodetach-20260630-083054,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay80,eff80,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:55Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,80,80,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12202.rc.fas.harvard.edu,749.8599243164062,372.8224792480469,223.3740234375,49945.28678255977,46944.20366144965,14355.027666591,,,
6zfy0rac,RodentForwardModel_delay100_eff100_nodetach-20260630-083054,emiwar-team/nnx-ppo-rodent-delays,finished,d4bd4dc0,"ForwardModel,MLP,TrainEvalSplit,delay100,eff100,nodetach,warp",Another architecture vs loss test.,2026-06-30T12:30:55Z,pgfm_old_current,old,rodent.xml,pg_forward_model,torque,current_root,100,100,0.0,False,0.1,AbsoluteImitation,42,32,0.001,250,0.01,newton,256,131072,warp,4096,600000000,600064000.0,NVIDIA H200,holygpu8a12202.rc.fas.harvard.edu,714.180419921875,334.56866455078125,214.447265625,49519.11158377494,46605.641178770136,14477.207418423,,,
